email,username,avatar_url,genre1,genre2,genre3,goals,experience,soundcloudurl,youtubeurl,bandcampurl,googledriveurl,otherurl,production,vocals,liveinstrumentation,mixingandmastering,similar,password,password_confirmation
test115@gmail.com,test115@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Rock,Acoustic,3,42,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,TRUE,Chance the Rapper,password,password
test116@gmail.com,test116@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Hip Hop,Rock,5,10,google.com,google.com,google.com,google.com,google.com,,TRUE,,TRUE,Chance the Rapper,password,password
test117@gmail.com,test117@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,R&B,Rock,3,43,google.com,google.com,google.com,google.com,google.com,,TRUE,,TRUE,Chance the Rapper,password,password
test118@gmail.com,test118@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Electronic,Rock,1,29,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test119@gmail.com,test119@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Indie,Rock,1,28,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,,Chance the Rapper,password,password
test120@gmail.com,test120@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,Electronic,Hip Hop,5,8,google.com,google.com,google.com,google.com,google.com,,TRUE,,,Chance the Rapper,password,password
test121@gmail.com,test121@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Pop,Hip Hop,1,14,google.com,google.com,google.com,google.com,google.com,,TRUE,,TRUE,Chance the Rapper,password,password
test122@gmail.com,test122@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Acoustic,Indie,3,8,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test123@gmail.com,test123@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Pop,Indie,1,32,google.com,google.com,google.com,google.com,google.com,,TRUE,,TRUE,Chance the Rapper,password,password
test124@gmail.com,test124@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Pop,Acoustic,1,41,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test125@gmail.com,test125@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,Acoustic,Hip Hop,3,14,google.com,google.com,google.com,google.com,google.com,,TRUE,,,Chance the Rapper,password,password
test126@gmail.com,test126@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Acoustic,Hip Hop,3,14,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,,Chance the Rapper,password,password
test127@gmail.com,test127@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,R&B,Acoustic,1,49,google.com,google.com,google.com,google.com,google.com,,TRUE,,,Chance the Rapper,password,password
test128@gmail.com,test128@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,R&B,Indie,1,38,google.com,google.com,google.com,google.com,google.com,,TRUE,,,Chance the Rapper,password,password
test129@gmail.com,test129@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Electronic,R&B,3,20,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,,Chance the Rapper,password,password
test130@gmail.com,test130@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Electronic,Acoustic,3,50,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test131@gmail.com,test131@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Indie,Acoustic,1,36,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test132@gmail.com,test132@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Electronic,Indie,3,39,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,TRUE,Chance the Rapper,password,password
test133@gmail.com,test133@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Hip Hop,Electronic,Acoustic,5,12,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,,Chance the Rapper,password,password
test134@gmail.com,test134@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Indie,Rock,3,7,google.com,google.com,google.com,google.com,google.com,,TRUE,,,Chance the Rapper,password,password
test135@gmail.com,test135@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Pop,Hip Hop,2,47,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,,Chance the Rapper,password,password
test136@gmail.com,test136@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Pop,Hip Hop,2,31,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test137@gmail.com,test137@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Acoustic,Hip Hop,1,1,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,,Chance the Rapper,password,password
test138@gmail.com,test138@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Rock,Hip Hop,2,36,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,,Chance the Rapper,password,password
test139@gmail.com,test139@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Rock,Hip Hop,2,50,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test140@gmail.com,test140@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,Rock,Hip Hop,2,43,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,TRUE,Chance the Rapper,password,password
test141@gmail.com,test141@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Indie,Acoustic,4,2,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test142@gmail.com,test142@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Pop,Acoustic,4,14,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,,Chance the Rapper,password,password
test143@gmail.com,test143@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Pop,Electronic,2,6,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,,Chance the Rapper,password,password
test144@gmail.com,test144@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,R&B,Hip Hop,2,41,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,TRUE,Chance the Rapper,password,password
test145@gmail.com,test145@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,R&B,Hip Hop,4,12,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test146@gmail.com,test146@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,Electronic,Hip Hop,2,18,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,,Chance the Rapper,password,password
test147@gmail.com,test147@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Pop,Hip Hop,1,1,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test148@gmail.com,test148@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Pop,Hip Hop,2,30,google.com,google.com,google.com,google.com,google.com,,TRUE,,TRUE,Chance the Rapper,password,password
test149@gmail.com,test149@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Pop,Hip Hop,2,40,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test150@gmail.com,test150@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Pop,Hip Hop,2,38,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,TRUE,Chance the Rapper,password,password
test151@gmail.com,test151@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Acoustic,Electronic,2,4,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,,Chance the Rapper,password,password
test152@gmail.com,test152@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Indie,Hip Hop,1,1,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,,Chance the Rapper,password,password
test153@gmail.com,test153@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Acoustic,Hip Hop,2,21,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,TRUE,Chance the Rapper,password,password
test154@gmail.com,test154@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,R&B,Hip Hop,2,21,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,,Chance the Rapper,password,password
test155@gmail.com,test155@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Acoustic,Hip Hop,4,12,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,,Chance the Rapper,password,password
test156@gmail.com,test156@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Pop,Indie,2,5,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,,Chance the Rapper,password,password
test157@gmail.com,test157@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Electronic,Pop,3,8,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test158@gmail.com,test158@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Rock,Pop,1,10,google.com,google.com,google.com,google.com,google.com,,TRUE,,TRUE,Chance the Rapper,password,password
test159@gmail.com,test159@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Hip Hop,R&B,3,42,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,,Chance the Rapper,password,password
test160@gmail.com,test160@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Rock,Hip Hop,Indie,3,19,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,,Chance the Rapper,password,password
test161@gmail.com,test161@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Pop,Indie,1,23,google.com,google.com,google.com,google.com,google.com,,TRUE,,,Chance the Rapper,password,password
test162@gmail.com,test162@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Acoustic,Indie,1,28,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,TRUE,Chance the Rapper,password,password
test163@gmail.com,test163@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Acoustic,Pop,1,46,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,,Chance the Rapper,password,password
test164@gmail.com,test164@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Pop,Rock,1,30,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,,Chance the Rapper,password,password
test165@gmail.com,test165@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Rock,Acoustic,1,23,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,,Chance the Rapper,password,password
test166@gmail.com,test166@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Electronic,Indie,1,33,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test167@gmail.com,test167@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Rock,Electronic,3,37,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,TRUE,Chance the Rapper,password,password
test168@gmail.com,test168@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Pop,Acoustic,3,30,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test169@gmail.com,test169@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Indie,Electronic,1,21,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,,Chance the Rapper,password,password
test170@gmail.com,test170@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Indie,Acoustic,1,27,google.com,google.com,google.com,google.com,google.com,,TRUE,,TRUE,Chance the Rapper,password,password
test171@gmail.com,test171@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,R&B,Rock,1,46,google.com,google.com,google.com,google.com,google.com,,TRUE,,,Chance the Rapper,password,password
test172@gmail.com,test172@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Acoustic,R&B,1,45,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,TRUE,Chance the Rapper,password,password
test173@gmail.com,test173@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Hip Hop,Rock,3,40,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,,Chance the Rapper,password,password
test174@gmail.com,test174@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Rock,Electronic,3,35,google.com,google.com,google.com,google.com,google.com,,TRUE,,,Chance the Rapper,password,password
test175@gmail.com,test175@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Electronic,Hip Hop,3,23,google.com,google.com,google.com,google.com,google.com,,TRUE,,TRUE,Chance the Rapper,password,password
test176@gmail.com,test176@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,R&B,Indie,3,22,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test177@gmail.com,test177@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Acoustic,Pop,3,20,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,TRUE,Chance the Rapper,password,password
test178@gmail.com,test178@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Pop,R&B,3,29,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,TRUE,Chance the Rapper,password,password
test179@gmail.com,test179@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Indie,R&B,3,41,google.com,google.com,google.com,google.com,google.com,,TRUE,,TRUE,Chance the Rapper,password,password
test180@gmail.com,test180@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Acoustic,Rock,1,50,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,,Chance the Rapper,password,password
test181@gmail.com,test181@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Pop,Indie,5,12,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,TRUE,Chance the Rapper,password,password
test182@gmail.com,test182@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,R&B,Acoustic,3,46,google.com,google.com,google.com,google.com,google.com,,TRUE,,TRUE,Chance the Rapper,password,password
test183@gmail.com,test183@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,All,Rock,R&B,3,21,google.com,google.com,google.com,google.com,google.com,,TRUE,,TRUE,Chance the Rapper,password,password
test184@gmail.com,test184@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Pop,R&B,3,10,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test185@gmail.com,test185@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Hip Hop,Rock,3,34,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,TRUE,Chance the Rapper,password,password
test186@gmail.com,test186@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Hip Hop,Rock,3,44,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,,Chance the Rapper,password,password
test187@gmail.com,test187@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Electronic,Pop,Acoustic,3,10,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,,Chance the Rapper,password,password
test188@gmail.com,test188@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Pop,Hip Hop,Rock,3,40,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,,Chance the Rapper,password,password
test189@gmail.com,test189@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Acousic,Hip Hop,Rock,3,40,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,,Chance the Rapper,password,password
test190@gmail.com,test190@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,Hip Hop,Rock,3,30,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,TRUE,,Chance the Rapper,password,password
test191@gmail.com,test191@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,Indie,Hip Hop,Rock,3,35,google.com,google.com,google.com,google.com,google.com,,TRUE,TRUE,,Chance the Rapper,password,password
test192@gmail.com,test192@gmail.com,https://pbs.twimg.com/profile_images/634782560032198656/u_ivPxyN.jpg,R&B,Electronic,Pop,2,13,google.com,google.com,google.com,google.com,google.com,TRUE,TRUE,,,Chance the Rapper,password,password
